562	辽宁省	210903	新邱区
563	辽宁省	210904	太平区
564	辽宁省	210905	清河门区
565	辽宁省	210911	细河区
566	辽宁省	210921	阜新蒙古族自治县
567	辽宁省	210922	彰武县
568	辽宁省	210999	阜新市市本级
569	辽宁省	211000	辽阳市
570	辽宁省	211002	白塔区
571	辽宁省	211003	文圣区
572	辽宁省	211004	宏伟区
573	辽宁省	211005	弓长岭区
574	辽宁省	211011	太子河区
575	辽宁省	211021	辽阳县
576	辽宁省	211081	灯塔市
577	辽宁省	211099	辽阳市市本级
578	辽宁省	211100	盘锦市
579	辽宁省	211102	双台子区
580	辽宁省	211103	兴隆台区
581	辽宁省	211104	大洼区
582	辽宁省	211122	盘山县
583	辽宁省	211199	盘锦市市本级
584	辽宁省	211200	铁岭市
585	辽宁省	211202	银州区
586	辽宁省	211204	清河区
587	辽宁省	211221	铁岭县
588	辽宁省	211223	西丰县
589	辽宁省	211224	昌图县
590	辽宁省	211281	调兵山市
591	辽宁省	211282	开原市
592	辽宁省	211299	铁岭市市本级
593	辽宁省	211300	朝阳市
594	辽宁省	211302	双塔区
595	辽宁省	211303	龙城区
596	辽宁省	211321	朝阳县
597	辽宁省	211322	建平县
598	辽宁省	211324	喀喇沁左翼蒙古族自治县
599	辽宁省	211381	北票市
600	辽宁省	211382	凌源市
601	辽宁省	211399	朝阳市市本级
602	辽宁省	211400	葫芦岛市
603	辽宁省	211402	连山区
604	辽宁省	211403	龙港区
605	辽宁省	211404	南票区
606	辽宁省	211421	绥中县
607	辽宁省	211422	建昌县
608	辽宁省	211481	兴城市
609	辽宁省	211499	葫芦岛市市本级
610	辽宁省	219900	辽宁省省本级
611	吉林省	220100	长春市
612	吉林省	220102	南关区
613	吉林省	220103	宽城区
614	吉林省	220104	朝阳区
615	吉林省	220105	二道区
616	吉林省	220106	绿园区
617	吉林省	220112	双阳区
618	吉林省	220113	九台区
619	吉林省	220122	农安县
620	吉林省	220181	九台市
621	吉林省	220182	榆树市
622	吉林省	220183	德惠市
623	吉林省	220199	长春市市本级
624	吉林省	220200	吉林市
625	吉林省	220202	昌邑区
626	吉林省	220203	龙潭区
627	吉林省	220204	船营区
628	吉林省	220211	丰满区
629	吉林省	220221	永吉县
630	吉林省	220281	蛟河市
631	吉林省	220282	桦甸市
632	吉林省	220283	舒兰市
633	吉林省	220284	磐石市
634	吉林省	220299	吉林市市本级
635	吉林省	220300	四平市
636	吉林省	220302	铁西区
637	吉林省	220303	铁东区
638	吉林省	220322	梨树县
639	吉林省	220323	伊通满族自治县
640	吉林省	220381	公主岭市
641	吉林省	220382	双辽市
642	吉林省	220399	四平市市本级
643	吉林省	220400	辽源市
644	吉林省	220402	龙山区
645	吉林省	220403	西安区
646	吉林省	220421	东丰县
647	吉林省	220422	东辽县
648	吉林省	220499	辽源市市本级
649	吉林省	220500	通化市
650	吉林省	220502	东昌区
651	吉林省	220503	二道江区
652	吉林省	220521	通化县
653	吉林省	220523	辉南县
654	吉林省	220524	柳河县
655	吉林省	220581	梅河口市
656	吉林省	220582	集安市
657	吉林省	220599	通化市市本级
658	吉林省	220600	白山市
659	吉林省	220602	浑江区
660	吉林省	220605	江源区
661	吉林省	220621	抚松县
662	吉林省	220622	靖宇县
663	吉林省	220623	长白朝鲜族自治县
664	吉林省	220625	江源区(**)
665	吉林省	220681	临江市
666	吉林省	220699	白山市市本级
667	吉林省	220700	松原市
668	吉林省	220702	宁江区
669	吉林省	220721	前郭尔罗斯蒙古族自治县
670	吉林省	220722	长岭县
671	吉林省	220723	乾安县
672	吉林省	220724	扶余县
673	吉林省	220781	扶余市
674	吉林省	220799	松原市市本级
675	吉林省	220800	白城市
676	吉林省	220802	洮北区
677	吉林省	220821	镇赉县
678	吉林省	220822	通榆县
679	吉林省	220881	洮南市
680	吉林省	220882	大安市
681	吉林省	220899	白城市市本级
682	吉林省	222299	长白山管委会
683	吉林省	222400	延边朝鲜族自治州
684	吉林省	222401	延吉市
685	吉林省	222402	图们市
686	吉林省	222403	敦化市
687	吉林省	222404	珲春市
688	吉林省	222405	龙井市
689	吉林省	222406	和龙市
690	吉林省	222424	汪清县
691	吉林省	222426	安图县
692	吉林省	229900	吉林省省本级
693	黑龙江省	230100	哈尔滨市
694	黑龙江省	230102	道里区
695	黑龙江省	230103	南岗区
696	黑龙江省	230104	道外区
697	黑龙江省	230108	平房区
698	黑龙江省	230109	松北区
699	黑龙江省	230110	香坊区
700	黑龙江省	230111	呼兰区
701	黑龙江省	230112	阿城区
702	黑龙江省	230113	双城区
703	黑龙江省	230123	依兰县
704	黑龙江省	230124	方正县
705	黑龙江省	230125	宾县
706	黑龙江省	230126	巴彦县
707	黑龙江省	230127	木兰县
708	黑龙江省	230128	通河县
709	黑龙江省	230129	延寿县
710	黑龙江省	230183	尚志市
711	黑龙江省	230184	五常市
712	黑龙江省	230199	哈尔滨市市本级
713	黑龙江省	230200	齐齐哈尔市
714	黑龙江省	230202	龙沙区
715	黑龙江省	230203	建华区
